category,price,original_price,rating,rating_count,scraped_date,size,color,material,discount_percentage,availability,is_bestseller,return_policy,delivery_time,trending,customer_reviews,cleaned_category
Women Skirts,499,608,4.1,2233,2025-08-16,XL,Mustard,Polyester,18.01,2-3 pieces left,True,30 days,5 days,True,411,women skirt
Men Hoodies,748,839,4.0,0,2025-08-16,L,Olive,Jersey,10.91,Back in Stock,True,10 days,7 days,True,0,men hoodi
Women Jeans,2135,2532,4.7,4840,2025-08-16,XL,White,Polyester,15.68,In Stock,True,30 days,6 days,True,302,women jean
Men Tshirts,1030,1384,3.2,6741,2025-08-16,XXL,Pink,Wool,25.61,Pre-Order,False,30 days,5 days,True,533,men tshirt
Women Jeans,1186,1287,4.7,2831,2025-08-16,S,Olive,Bamboo,7.87,In Stock,True,45 days,6 days,True,241,women jean
Women Skirts,757,1317,4.2,9978,2025-08-16,XXL,Olive,Cashmere,42.53,Pre-Order,True,30 days,4 days,False,1472,women skirt
Women Hoodies,364,399,3.7,4836,2025-08-16,M,Burgundy,Cashmere,8.82,Only 1 Left,False,15 days,6 days,True,753,women hoodi
Women Hoodies,1532,3149,3.6,5802,2025-08-16,M,Burgundy,Rayon,51.35,In Stock,False,45 days,1 days,True,1118,women hoodi
Women Jeans,1000,4734,4.1,8895,2025-08-16,M,Yellow,Viscose,78.88,2-3 pieces left,True,15 days,8 days,True,547,women jean
Women Skirts,917,1266,4.3,1349,2025-08-16,XS,Green,Polyester,27.57,Pre-Order,True,30 days,1 days,True,260,women skirt
Men Shorts,1513,4704,4.0,4985,2025-08-16,XS,Burgundy,Bamboo,67.84,2-3 pieces left,True,30 days,5 days,True,967,men short
Men Shorts,757,990,4.3,7601,2025-08-16,L,Yellow,Lycra,23.57,Limited Stock,True,30 days,8 days,True,428,men short
Women Skirts,1460,2525,4.3,2515,2025-08-16,XL,Olive,Cotton Blend,42.19,Pre-Order,True,45 days,2 days,False,456,women skirt
Women Tops,1495,3316,3.7,5698,2025-08-16,S,Olive,Linen,54.92,2-3 pieces left,True,45 days,2 days,True,638,women top
Men Shirts,1076,1237,4.0,1093,2025-08-16,XL,Lavender,Viscose,13.08,Back in Stock,True,30 days,7 days,True,206,men shirt
Men Shirts,757,1409,3.9,3175,2025-08-16,S,Peach,Viscose,46.3,Limited Stock,True,45 days,8 days,True,418,men shirt
Women Dresses,843,967,3.7,4278,2025-08-16,XS,Charcoal,Jersey,12.83,Only 1 Left,True,15 days,5 days,True,811,women dress
Men Hoodies,661,1158,3.3,4424,2025-08-16,S,Green,Jersey,42.94,2-3 pieces left,True,30 days,2 days,True,288,men hoodi
Women Hoodies,1285,4166,4.1,4196,2025-08-16,L,Mint,Cotton,69.16,Pre-Order,True,10 days,6 days,True,620,women hoodi
Men Shorts,1791,2015,4.0,3605,2025-08-16,XS,Charcoal,Viscose,11.12,2-3 pieces left,True,30 days,3 days,True,584,men short
Men Tshirts,806,1696,3.9,3227,2025-08-16,L,Navy,Denim,52.48,Pre-Order,True,10 days,1 days,True,397,men tshirt
Men Jeans,840,1466,4.0,2713,2025-08-16,XS,Pink,Viscose,42.72,Limited Stock,False,15 days,8 days,True,489,men jean
Women Skirts,1459,3032,3.1,7086,2025-08-16,S,Charcoal,Tencel,51.88,Few Left,True,15 days,5 days,True,631,women skirt
Women Hoodies,1110,1982,4.0,3492,2025-08-16,3XL,Maroon,Fleece,44.0,2-3 pieces left,True,45 days,4 days,True,458,women hoodi
Men Hoodies,1515,2268,3.1,5017,2025-08-16,L,Red,Denim,33.23,Few Left,True,10 days,8 days,True,536,men hoodi
Women Hoodies,279,318,4.2,3688,2025-08-16,3XL,Burgundy,Spandex,12.44,In Stock,True,30 days,4 days,True,230,women hoodi
Women Hoodies,686,1754,4.0,2192,2025-08-16,3XL,Orange,Wool,60.91,Few Left,False,15 days,6 days,True,205,women hoodi
Women Tops,769,1138,4.0,6601,2025-08-16,3XL,Black,Hemp,32.48,Back in Stock,True,30 days,2 days,True,1267,women top
Men Tshirts,1319,1418,3.9,7682,2025-08-16,XS,Teal,Fleece,7.0,Pre-Order,True,15 days,8 days,True,1156,men tshirt
Men Shorts,461,1882,4.9,5752,2025-08-16,M,Blue,Modal,75.51,Back in Stock,True,10 days,6 days,True,392,men short
Women Jeans,932,1129,3.8,4773,2025-08-16,XL,Green,Jersey,17.49,Pre-Order,True,30 days,5 days,True,667,women jean
Women Skirts,758,1902,3.8,2493,2025-08-16,L,Black,Linen,60.16,Only 1 Left,True,10 days,8 days,True,179,women skirt
Men Shorts,1676,4011,3.7,2486,2025-08-16,L,Olive,Polyester,58.22,Few Left,True,30 days,5 days,True,220,men short
Men Jeans,1199,1513,3.9,5939,2025-08-16,S,Lavender,Rayon,20.78,In Stock,True,30 days,8 days,True,1047,men jean
Men Shirts,1925,3386,4.2,5966,2025-08-16,3XL,Rose Gold,Silk,43.16,Only 1 Left,True,10 days,1 days,True,413,men shirt
Men Shorts,1230,3970,4.1,9828,2025-08-16,XL,Blue,Fleece,69.02,Pre-Order,True,15 days,6 days,True,1694,men short
Men Hoodies,1935,3243,4.6,7454,2025-08-16,XL,Grey,Polyester,40.34,2-3 pieces left,True,15 days,6 days,True,1102,men hoodi
Women Hoodies,1284,2903,4.3,5459,2025-08-16,XL,Peach,Rayon,55.78,Only 1 Left,True,10 days,7 days,True,585,women hoodi
Women Dresses,475,732,3.9,7827,2025-08-16,XS,Burgundy,Lycra,35.15,Limited Stock,True,15 days,8 days,True,1406,women dress
Women Dresses,939,1092,2.9,1039,2025-08-16,XS,Pink,Denim,14.07,Coming Soon,True,30 days,5 days,True,68,women dress
Men Hoodies,1802,2319,3.7,0,2025-08-16,XL,Mustard,Tencel,22.32,Limited Stock,True,30 days,5 days,True,0,men hoodi
Men Shirts,566,1022,3.6,6363,2025-08-16,3XL,Peach,Viscose,44.62,Only 1 Left,True,15 days,2 days,True,600,men shirt
Women Jeans,992,1124,5.0,6607,2025-08-16,L,Mustard,Wool,11.81,In Stock,True,30 days,2 days,True,697,women jean
Women Hoodies,559,2481,4.1,598,2025-08-16,XL,Brown,Denim,77.47,2-3 pieces left,True,30 days,4 days,True,96,women hoodi
Men Shorts,1521,2143,4.9,2211,2025-08-16,XL,Navy,Cotton Blend,29.03,Only 1 Left,True,30 days,3 days,True,336,men short
Men Hoodies,468,905,3.1,9302,2025-08-16,S,Lavender,Tencel,48.34,Pre-Order,True,15 days,2 days,True,640,men hoodi
Women Tops,655,3063,3.8,6222,2025-08-16,XL,Mint,Cotton,78.62,Few Left,True,45 days,4 days,False,344,women top
Women Jeans,716,2316,4.1,2678,2025-08-16,XL,Khaki,Linen,69.09,Limited Stock,True,10 days,7 days,True,461,women jean
Men Tshirts,953,1168,3.9,1853,2025-08-16,XXL,Peach,Jersey,18.46,Pre-Order,True,30 days,6 days,True,215,men tshirt
Men Shirts,525,601,4.5,6898,2025-08-16,3XL,Rose Gold,Cashmere,12.7,Only 1 Left,True,15 days,2 days,True,721,men shirt
Women Skirts,1765,3901,4.0,3183,2025-08-16,XXL,Grey,Linen,54.76,Limited Stock,True,15 days,8 days,True,458,women skirt
Men Shirts,1165,2477,3.9,3461,2025-08-16,3XL,Brown,Bamboo,52.97,2-3 pieces left,True,45 days,3 days,True,583,men shirt
Men Shorts,1283,3483,3.5,2972,2025-08-16,XS,Beige,Cashmere,63.17,2-3 pieces left,True,15 days,3 days,True,503,men short
Women Tops,1126,1261,3.7,4066,2025-08-16,L,Yellow,Fleece,10.75,In Stock,True,45 days,1 days,True,758,women top
Men Shirts,1583,4084,4.6,5735,2025-08-16,XS,Brown,Hemp,61.24,Only 1 Left,True,45 days,1 days,False,520,men shirt
Women Skirts,1445,3277,4.1,3255,2025-08-16,M,Red,Cashmere,55.91,Few Left,True,30 days,1 days,True,312,women skirt
Women Skirts,1360,1563,4.6,5730,2025-08-16,M,Blue,Polyester,13.0,Few Left,True,45 days,6 days,True,477,women skirt
Men Jeans,672,998,3.9,420,2025-08-16,S,Turquoise,Bamboo,32.72,Pre-Order,True,15 days,2 days,True,75,men jean
Women Dresses,749,970,4.8,1852,2025-08-16,L,Pink,Denim,22.86,Only 1 Left,True,10 days,4 days,True,96,women dress
Men Hoodies,1279,2115,3.4,6379,2025-08-16,XS,Teal,Silk,39.55,2-3 pieces left,True,10 days,4 days,True,840,men hoodi
Women Tops,1655,2537,4.0,3455,2025-08-16,L,Mint,Cotton,34.78,2-3 pieces left,True,45 days,4 days,True,284,women top
Women Skirts,1985,4287,3.1,0,2025-08-16,L,Khaki,Silk,53.7,2-3 pieces left,True,30 days,4 days,True,0,women skirt
Women Jeans,657,1903,3.8,4534,2025-08-16,XL,Mint,Spandex,65.48,Pre-Order,True,45 days,3 days,True,409,women jean
Men Shirts,887,2720,4.0,4983,2025-08-16,L,Coral,Denim,67.39,Few Left,True,30 days,3 days,True,510,men shirt
Women Dresses,212,258,3.7,1850,2025-08-16,XS,Beige,Rayon,17.87,Back in Stock,True,45 days,8 days,False,346,women dress
Men Shirts,1416,3107,3.6,0,2025-08-16,XXL,Mustard,Hemp,54.44,Back in Stock,True,45 days,5 days,True,0,men shirt
Women Dresses,692,2250,4.4,1785,2025-08-16,3XL,Peach,Denim,69.25,Coming Soon,True,15 days,3 days,True,206,women dress
Men Tshirts,1276,4129,3.2,0,2025-08-16,3XL,Lavender,Rayon,69.1,Limited Stock,True,10 days,3 days,True,0,men tshirt
Men Shirts,1249,1477,3.8,0,2025-08-16,S,Brown,Bamboo,15.44,Only 1 Left,True,30 days,1 days,True,0,men shirt
Women Hoodies,1478,6935,4.4,1636,2025-08-16,XS,Pink,Tencel,78.69,Only 1 Left,True,45 days,2 days,True,134,women hoodi
Men Hoodies,189,215,3.9,6732,2025-08-16,XS,Teal,Viscose,12.21,Pre-Order,True,10 days,5 days,False,1174,men hoodi
Women Jeans,994,2002,4.4,2854,2025-08-16,XL,Grey,Jersey,50.35,Coming Soon,True,30 days,1 days,True,173,women jean
Women Jeans,946,1276,4.1,8006,2025-08-16,XL,Peach,Fleece,25.88,Limited Stock,True,45 days,2 days,True,1449,women jean
Men Tshirts,1337,1759,4.4,6524,2025-08-16,L,Orange,Rayon,24.02,In Stock,True,45 days,5 days,True,819,men tshirt
Women Dresses,544,699,4.5,7282,2025-08-16,L,Lavender,Jersey,22.24,Only 1 Left,True,30 days,7 days,True,1298,women dress
Women Skirts,1483,2040,4.0,5752,2025-08-16,3XL,Pink,Polyester,27.32,In Stock,False,15 days,7 days,True,318,women skirt
Men Jeans,1174,1946,4.0,6536,2025-08-16,S,Cream,Silk,39.7,Coming Soon,True,10 days,4 days,True,579,men jean
Men Shirts,1663,5623,4.1,3176,2025-08-16,XL,Mustard,Cotton,70.43,Only 1 Left,True,45 days,2 days,False,326,men shirt
Women Hoodies,1096,1508,4.1,6125,2025-08-16,L,Pink,Tencel,27.35,Few Left,True,15 days,3 days,True,917,women hoodi
Men Jeans,459,709,4.4,7722,2025-08-16,M,Purple,Jersey,35.34,Few Left,True,30 days,3 days,True,864,men jean
Men Jeans,406,922,4.1,2297,2025-08-16,S,Black,Polyester,56.0,Limited Stock,False,15 days,6 days,True,182,men jean
Women Tops,1097,1375,4.4,6138,2025-08-16,S,Coral,Silk,20.27,Pre-Order,True,10 days,6 days,True,868,women top
Women Jeans,1042,2168,3.5,1222,2025-08-16,L,Peach,Denim,51.95,Back in Stock,True,30 days,6 days,True,70,women jean
Men Hoodies,100,461,3.6,3783,2025-08-16,3XL,Olive,Cashmere,78.34,Back in Stock,True,15 days,8 days,True,239,men hoodi
Women Skirts,594,947,3.8,554,2025-08-16,S,Mustard,Spandex,37.31,Pre-Order,True,10 days,2 days,True,103,women skirt
Men Jeans,1856,2508,3.8,3690,2025-08-16,XS,Olive,Jersey,26.02,Limited Stock,True,45 days,7 days,True,689,men jean
Men Tshirts,868,1809,4.0,6007,2025-08-16,XXL,Pink,Wool,52.02,Back in Stock,True,45 days,3 days,False,336,men tshirt
Women Skirts,1518,3275,3.9,2301,2025-08-16,3XL,Coral,Hemp,53.65,Limited Stock,False,15 days,4 days,True,459,women skirt
Women Dresses,917,2617,4.0,5137,2025-08-16,3XL,Navy,Bamboo,64.96,2-3 pieces left,True,45 days,7 days,True,791,women dress
Men Shirts,1365,2137,3.7,0,2025-08-16,S,Coral,Rayon,36.14,Back in Stock,True,10 days,3 days,True,0,men shirt
Women Tops,1055,1177,3.7,0,2025-08-16,3XL,Peach,Silk,10.43,Pre-Order,True,10 days,5 days,True,0,women top
Women Skirts,672,1252,4.1,5639,2025-08-16,XL,Orange,Cashmere,46.34,Pre-Order,True,10 days,8 days,False,664,women skirt
Men Jeans,459,634,4.2,3667,2025-08-16,L,Lavender,Polyester,27.62,Coming Soon,True,45 days,1 days,True,242,men jean
Men Shirts,1631,2038,4.4,2481,2025-08-16,XXL,Orange,Cotton,19.99,Coming Soon,True,15 days,4 days,True,400,men shirt
Men Shirts,319,405,3.3,2859,2025-08-16,M,Grey,Tencel,21.26,Coming Soon,False,10 days,7 days,True,557,men shirt
Men Shirts,1068,1596,4.0,3715,2025-08-16,3XL,Mint,Hemp,33.09,Few Left,True,30 days,4 days,True,471,men shirt
Women Hoodies,1019,1729,4.3,3262,2025-08-16,3XL,Olive,Modal,41.07,Back in Stock,True,45 days,6 days,True,468,women hoodi
Women Skirts,2046,5755,4.4,269,2025-08-16,3XL,Coral,Fleece,64.45,Pre-Order,True,45 days,4 days,True,51,women skirt
Men Jeans,1024,1146,4.4,2162,2025-08-16,3XL,Burgundy,Viscose,10.65,In Stock,True,10 days,6 days,True,266,men jean
Men Shirts,205,532,3.8,8122,2025-08-16,S,Green,Jersey,61.5,Few Left,True,10 days,3 days,True,575,men shirt
Women Dresses,1167,1255,4.7,4509,2025-08-16,XXL,Olive,Spandex,7.02,Limited Stock,True,30 days,2 days,True,731,women dress
Women Tops,396,1070,4.2,11011,2025-08-16,L,Sage,Fleece,63.0,Only 1 Left,True,10 days,8 days,True,1990,women top
Women Hoodies,1420,1664,3.4,5279,2025-08-16,XXL,White,Silk,14.71,Coming Soon,True,45 days,8 days,True,978,women hoodi
Men Hoodies,100,112,3.6,3958,2025-08-16,XL,Navy,Lycra,11.01,Coming Soon,True,45 days,8 days,True,715,men hoodi
Women Tops,803,1156,4.3,5750,2025-08-16,XXL,Coral,Bamboo,30.58,Coming Soon,False,45 days,8 days,True,413,women top
Men Shirts,1751,2081,3.7,2642,2025-08-16,XL,Burgundy,Silk,15.87,Back in Stock,True,15 days,4 days,True,317,men shirt
Women Hoodies,1313,1831,3.7,2084,2025-08-16,S,Red,Lycra,28.3,Pre-Order,True,45 days,2 days,True,209,women hoodi
Men Jeans,1269,1879,3.8,0,2025-08-16,M,Charcoal,Cashmere,32.49,Coming Soon,True,30 days,6 days,True,0,men jean
Women Skirts,889,940,4.2,7128,2025-08-16,L,Charcoal,Viscose,5.43,Limited Stock,True,15 days,6 days,True,902,women skirt
Women Tops,544,1960,4.6,9763,2025-08-16,S,Charcoal,Linen,72.25,Only 1 Left,True,10 days,1 days,True,1112,women top
Women Tops,987,1168,4.0,2570,2025-08-16,L,Orange,Modal,15.55,Limited Stock,True,30 days,2 days,True,441,women top
Women Tops,1783,6221,4.7,2504,2025-08-16,S,Navy,Lycra,71.34,In Stock,True,30 days,2 days,True,153,women top
Men Jeans,731,2367,4.2,2372,2025-08-16,3XL,Olive,Spandex,69.13,Limited Stock,True,30 days,6 days,True,175,men jean
Women Skirts,2151,5195,4.4,5927,2025-08-16,S,White,Modal,58.6,In Stock,True,10 days,6 days,True,632,women skirt
Women Tops,1797,4041,4.4,5028,2025-08-16,S,Red,Cashmere,55.54,2-3 pieces left,True,10 days,7 days,True,817,women top
Women Jeans,1674,3622,4.8,1342,2025-08-16,XS,Maroon,Hemp,53.79,2-3 pieces left,True,15 days,6 days,True,189,women jean
Men Shorts,931,1188,4.2,2580,2025-08-16,XS,Orange,Cotton Blend,21.68,Limited Stock,True,15 days,3 days,True,263,men short
Women Jeans,100,145,4.6,6608,2025-08-16,3XL,Navy,Spandex,31.47,Few Left,True,30 days,8 days,True,1192,women jean
Men Tshirts,1077,1995,3.5,7079,2025-08-16,XXL,Pink,Spandex,46.04,Coming Soon,True,45 days,8 days,True,835,men tshirt
Women Hoodies,746,1668,3.1,138,2025-08-16,XXL,White,Linen,55.28,Few Left,True,15 days,3 days,True,17,women hoodi
Women Tops,1928,7885,4.0,7168,2025-08-16,XXL,Peach,Silk,75.55,Only 1 Left,True,15 days,8 days,True,1398,women top
Women Hoodies,1205,4273,3.8,3156,2025-08-16,XS,Turquoise,Linen,71.8,Coming Soon,True,15 days,8 days,True,512,women hoodi
Men Hoodies,122,225,4.0,2544,2025-08-16,XL,Lavender,Viscose,45.89,Only 1 Left,True,10 days,7 days,True,255,men hoodi
Men Tshirts,817,912,4.6,6599,2025-08-16,3XL,Grey,Fleece,10.47,2-3 pieces left,False,45 days,5 days,True,475,men tshirt
Women Dresses,1318,2318,4.2,5601,2025-08-16,3XL,Navy,Modal,43.16,Back in Stock,True,10 days,2 days,True,394,women dress
Women Skirts,1529,1720,4.2,2713,2025-08-16,XL,Brown,Jersey,11.14,Pre-Order,True,15 days,4 days,True,245,women skirt
Women Jeans,1547,1648,4.3,1598,2025-08-16,M,Maroon,Hemp,6.15,Limited Stock,True,45 days,3 days,True,142,women jean
Men Hoodies,602,1078,4.6,665,2025-08-16,M,Yellow,Fleece,44.18,Back in Stock,True,15 days,6 days,True,94,men hoodi
Men Hoodies,1509,3100,3.8,5318,2025-08-16,S,Red,Linen,51.33,Limited Stock,True,10 days,4 days,True,376,men hoodi
Women Dresses,1406,2218,4.5,485,2025-08-16,XS,Orange,Viscose,36.61,Limited Stock,True,15 days,1 days,True,27,women dress
Women Skirts,372,705,4.6,2552,2025-08-16,S,Cream,Denim,47.27,Only 1 Left,True,15 days,5 days,True,476,women skirt
Women Tops,1120,4637,3.9,5070,2025-08-16,S,Teal,Cashmere,75.85,Limited Stock,True,30 days,2 days,True,439,women top
Men Jeans,1444,2079,4.2,3226,2025-08-16,XL,Grey,Lycra,30.55,Pre-Order,True,45 days,7 days,True,348,men jean
Women Skirts,641,1017,4.3,5966,2025-08-16,XL,Maroon,Viscose,37.03,Few Left,True,30 days,1 days,True,488,women skirt
Men Shorts,1544,1917,3.4,3641,2025-08-16,XS,Blue,Polyester,19.46,Back in Stock,True,15 days,5 days,True,274,men short
Men Jeans,1288,1425,3.9,7894,2025-08-16,L,Brown,Silk,9.66,Pre-Order,True,30 days,3 days,True,1136,men jean
Women Tops,1132,1211,3.5,5198,2025-08-16,XS,Brown,Bamboo,6.59,2-3 pieces left,True,15 days,1 days,True,278,women top
Men Shirts,713,3240,4.0,3626,2025-08-16,L,Mint,Viscose,78.0,In Stock,True,15 days,2 days,True,724,men shirt
Men Tshirts,2045,3873,4.4,3261,2025-08-16,M,Teal,Tencel,47.21,Only 1 Left,True,45 days,8 days,True,320,men tshirt
Men Jeans,595,673,3.8,0,2025-08-16,S,Pink,Silk,11.68,Limited Stock,True,45 days,2 days,True,0,men jean
Women Tops,536,654,4.1,3704,2025-08-16,XXL,Purple,Jersey,18.12,Coming Soon,True,10 days,4 days,True,664,women top
Women Tops,1776,2230,4.1,3974,2025-08-16,XL,Blue,Linen,20.39,Limited Stock,True,15 days,4 days,True,448,women top
Men Tshirts,2037,5691,4.1,3057,2025-08-16,XS,Lavender,Silk,64.21,Few Left,True,30 days,5 days,True,275,men tshirt
Women Dresses,922,1585,4.1,3474,2025-08-16,XL,Pink,Bamboo,41.85,Coming Soon,True,30 days,6 days,True,441,women dress
Men Hoodies,1618,2226,3.5,6451,2025-08-16,XL,White,Jersey,27.32,Pre-Order,True,30 days,8 days,True,372,men hoodi
Men Tshirts,1387,5159,4.2,4991,2025-08-16,XL,Rose Gold,Jersey,73.12,Limited Stock,True,45 days,6 days,True,611,men tshirt
Men Shirts,987,4022,3.8,298,2025-08-16,S,Rose Gold,Modal,75.46,Back in Stock,True,15 days,5 days,True,57,men shirt
Women Tops,1559,1709,3.4,5270,2025-08-16,XL,Peach,Spandex,8.82,Only 1 Left,True,45 days,3 days,True,281,women top
Women Tops,530,863,3.7,1525,2025-08-16,XL,Peach,Hemp,38.63,Coming Soon,True,30 days,1 days,True,299,women top
Men Tshirts,1048,1333,4.0,7140,2025-08-16,M,Olive,Jersey,21.42,Pre-Order,True,10 days,5 days,True,1165,men tshirt
Women Hoodies,1439,4627,3.7,4490,2025-08-16,XS,Peach,Hemp,68.9,Limited Stock,True,10 days,2 days,True,728,women hoodi
Women Dresses,635,903,3.6,741,2025-08-16,M,Turquoise,Rayon,29.69,Back in Stock,True,45 days,3 days,True,127,women dress
Men Tshirts,789,2522,4.4,1587,2025-08-16,M,Olive,Lycra,68.72,Back in Stock,True,15 days,4 days,True,259,men tshirt
Women Tops,1089,1706,3.9,3373,2025-08-16,XXL,Cream,Wool,36.19,Limited Stock,True,15 days,8 days,True,479,women top
Women Skirts,713,997,4.8,3676,2025-08-16,XS,Turquoise,Rayon,28.54,In Stock,True,10 days,4 days,True,544,women skirt
Men Shirts,1758,3424,4.5,3812,2025-08-16,XS,Cream,Cotton Blend,48.67,Coming Soon,True,45 days,7 days,True,627,men shirt
Men Tshirts,1739,2592,4.1,2728,2025-08-16,XXL,Brown,Viscose,32.92,Back in Stock,True,15 days,3 days,False,330,men tshirt
Women Skirts,1253,1353,3.7,2695,2025-08-16,XXL,Khaki,Viscose,7.43,In Stock,True,10 days,1 days,True,419,women skirt
Women Hoodies,1241,3736,4.1,1969,2025-08-16,M,Grey,Fleece,66.79,In Stock,True,10 days,7 days,True,306,women hoodi
Men Jeans,1667,1873,4.5,3090,2025-08-16,M,Charcoal,Cotton Blend,11.04,Back in Stock,True,10 days,7 days,True,218,men jean
Women Dresses,1287,2259,4.1,6810,2025-08-16,S,Purple,Modal,43.04,2-3 pieces left,True,15 days,3 days,True,844,women dress
Men Shorts,1351,1740,4.0,4864,2025-08-16,3XL,Beige,Cotton,22.4,Limited Stock,True,15 days,8 days,True,723,men short
Men Tshirts,236,384,4.2,6857,2025-08-16,L,Beige,Fleece,38.6,In Stock,True,45 days,2 days,True,358,men tshirt
Women Hoodies,804,930,3.9,7500,2025-08-16,XL,Navy,Modal,13.59,Pre-Order,True,10 days,7 days,True,1408,women hoodi
Men Shorts,1007,1266,4.7,0,2025-08-16,XL,Sage,Tencel,20.47,Few Left,True,15 days,6 days,False,0,men short
Men Tshirts,1237,1550,3.6,2916,2025-08-16,S,Coral,Spandex,20.23,Pre-Order,True,45 days,3 days,True,338,men tshirt
Men Shorts,1408,2421,4.2,1835,2025-08-16,3XL,Teal,Fleece,41.85,In Stock,True,30 days,6 days,False,365,men short
Women Tops,971,2912,3.2,742,2025-08-16,S,Rose Gold,Cashmere,66.66,In Stock,True,45 days,4 days,True,130,women top
Men Shorts,868,2170,4.5,613,2025-08-16,L,Sage,Fleece,60.0,Limited Stock,True,30 days,5 days,True,66,men short
Women Skirts,1426,1536,4.2,3110,2025-08-16,M,White,Cotton Blend,7.17,In Stock,True,45 days,4 days,True,280,women skirt
Women Jeans,1943,4987,3.8,3919,2025-08-16,XS,Peach,Lycra,61.04,In Stock,True,15 days,7 days,True,725,women jean
Men Shorts,1185,1384,4.4,6248,2025-08-16,XXL,Khaki,Bamboo,14.4,Few Left,True,10 days,6 days,True,846,men short
Women Skirts,1076,1231,4.4,1587,2025-08-16,3XL,Green,Lycra,12.6,Few Left,True,45 days,7 days,True,151,women skirt
Women Dresses,825,1172,3.8,8976,2025-08-16,XS,Charcoal,Denim,29.65,Back in Stock,True,30 days,5 days,True,1400,women dress
Men Hoodies,730,1009,4.4,3003,2025-08-16,XXL,Rose Gold,Bamboo,27.67,Back in Stock,True,45 days,6 days,True,421,men hoodi
Women Jeans,1103,1333,3.8,2014,2025-08-16,XS,Pink,Hemp,17.27,Limited Stock,True,45 days,7 days,True,399,women jean
Women Tops,1610,7942,4.1,5063,2025-08-16,L,Red,Wool,79.73,Pre-Order,True,30 days,5 days,True,474,women top
Women Tops,632,762,3.9,3086,2025-08-16,L,Mustard,Modal,17.1,Limited Stock,True,15 days,1 days,True,467,women top
Women Jeans,1893,3786,3.9,1624,2025-08-16,3XL,Green,Modal,50.0,Back in Stock,True,45 days,1 days,True,143,women jean
Women Dresses,1247,1741,3.7,2952,2025-08-16,M,Cream,Lycra,28.41,Pre-Order,True,45 days,8 days,True,446,women dress
Men Shirts,1217,2889,4.8,491,2025-08-16,3XL,Maroon,Linen,57.88,Coming Soon,True,45 days,5 days,True,66,men shirt
Women Hoodies,1631,3380,3.6,0,2025-08-16,XXL,Teal,Hemp,51.75,Only 1 Left,True,45 days,4 days,True,0,women hoodi
Women Jeans,707,1012,4.1,377,2025-08-16,XS,Red,Hemp,30.18,Only 1 Left,True,45 days,3 days,True,28,women jean
Men Hoodies,868,1001,4.0,4727,2025-08-16,XS,Burgundy,Cotton Blend,13.29,Back in Stock,True,30 days,4 days,True,937,men hoodi
Men Hoodies,617,773,3.2,2764,2025-08-16,XS,Olive,Tencel,20.21,Few Left,True,45 days,7 days,True,241,men hoodi
Women Jeans,678,3259,4.1,3870,2025-08-16,XXL,Sage,Cashmere,79.2,Only 1 Left,True,30 days,8 days,True,347,women jean
Women Hoodies,1126,2457,3.8,4082,2025-08-16,XXL,Yellow,Lycra,54.18,In Stock,True,30 days,3 days,True,550,women hoodi
